event,eventLabel,caborLabel,lokasiLabel,tahun
http://www.wikidata.org/entity/Q62050760,2016 Skate America - ice dancing,ice dance,United States,2016
http://www.wikidata.org/entity/Q65500496,7th Woodball World Cup - Korea 2016,Woodball,South Korea,2016
http://www.wikidata.org/entity/Q66808199,2016 World Junior Figure Skating Championships - men's singles,men's singles,Hungary,2016
http://www.wikidata.org/entity/Q66808213,2016 World Junior Figure Skating Championships - ladies' singles,ladies' singles,Hungary,2016
http://www.wikidata.org/entity/Q66808227,2016 World Junior Figure Skating Championships - pair skating,pair skating,Hungary,2016
http://www.wikidata.org/entity/Q66808247,2016 World Junior Figure Skating Championships - ice dancing,ice dance,Hungary,2016
http://www.wikidata.org/entity/Q21843223,2015–16 ISU Speed Skating World Cup Final,long track speed skating,Netherlands,2016
http://www.wikidata.org/entity/Q23949489,handball at the 2016 Summer Olympics – women's tournament,handball,Brazil,2016
http://www.wikidata.org/entity/Q24884024,2016 European Athletics Championships – women's shot put,athletics,Netherlands,2016
http://www.wikidata.org/entity/Q26208467,athletics at the 2016 Summer Olympics – men's 3000 metres steeplechase,athletics,Brazil,2016
http://www.wikidata.org/entity/Q26219840,athletics at the 2016 Summer Olympics – women's 800 metres,athletics,Brazil,2016
http://www.wikidata.org/entity/Q26219843,athletics at the 2016 Summer Olympics – women's 1500 metres,athletics,Brazil,2016
http://www.wikidata.org/entity/Q26233317,athletics at the 2016 Summer Olympics – women's 3000 metres steeplechase,athletics,Brazil,2016
http://www.wikidata.org/entity/Q26709831,2016 AFL finals series,Australian rules football,Australia,2016
http://www.wikidata.org/entity/Q27897270,3-Cushion World Cup 2016-7,carom billiards,Egypt,2016
http://www.wikidata.org/entity/Q27898892,2016–17 ISU Speed Skating World Cup – World Cup 2,long track speed skating,Japan,2016
http://www.wikidata.org/entity/Q25380640,Q25380640,cue sports,Turkey,2016
http://www.wikidata.org/entity/Q29919153,Q29919153,volleyball,France,2016
http://www.wikidata.org/entity/Q45322686,2016 Austrian Athletics Championships,athletics,Austria,2016
http://www.wikidata.org/entity/Q48837303,2016 IAAF World U20 Championships – men's 1500 metres,athletics,Poland,2016
http://www.wikidata.org/entity/Q85302237,"2017 KNSB Dutch Single Distance Championships – Men's 10,000 m",speed skating,Netherlands,2016
http://www.wikidata.org/entity/Q93745975,2016-2017 ISU Junior Grand Prix Final - ladies' singles,ladies' singles,France,2016
http://www.wikidata.org/entity/Q93746137,2016-2017 ISU Junior Grand Prix Final - men's singles,men's singles,France,2016
http://www.wikidata.org/entity/Q93746193,2016-2017 ISU Junior Grand Prix Final - pair skating,pair skating,France,2016
http://www.wikidata.org/entity/Q93757920,2016-2017 ISU Junior Grand Prix Final - ice dancing,ice dance,France,2016
http://www.wikidata.org/entity/Q94535072,2017 KNSB Dutch Single Distance Championships – men's mass start,speed skating,Netherlands,2016
http://www.wikidata.org/entity/Q94535075,2017 KNSB Dutch Single Distance Championships – Women's mass start,speed skating,Netherlands,2016
http://www.wikidata.org/entity/Q97613843,2017 KNSB Dutch Single Distance Championships – Men's 1500 m,speed skating,Netherlands,2016
http://www.wikidata.org/entity/Q97674024,2017 KNSB Dutch Single Distance Championships – Men's 5000 m,speed skating,Netherlands,2016
http://www.wikidata.org/entity/Q97767800,2017 KNSB Dutch Single Distance Championships – Men's 1000 m,speed skating,Netherlands,2016
http://www.wikidata.org/entity/Q97927948,2017 KNSB Dutch Single Distance Championships – Men's 500 m,speed skating,Netherlands,2016
http://www.wikidata.org/entity/Q123285981,netIP Cold Hawaii PWA World Cup 2016,Wave,Denmark,2016
http://www.wikidata.org/entity/Q124810384,2016 US Open of Surfing,surfing,United States,2016
http://www.wikidata.org/entity/Q17988874,2014–15 ISU Speed Skating World Cup – World Cup 5,long track speed skating,Norway,2015
http://www.wikidata.org/entity/Q17988877,2014–15 ISU Speed Skating World Cup – World Cup 6,long track speed skating,Netherlands,2015
http://www.wikidata.org/entity/Q17988880,2014–15 ISU Speed Skating World Cup Final,long track speed skating,Germany,2015
http://www.wikidata.org/entity/Q19286266,Ironman Vichy,triathlon,France,2015
http://www.wikidata.org/entity/Q19853437,volleyball at the 2015 Southeast Asian Games – women,volleyball,Singapore,2015
http://www.wikidata.org/entity/Q19956878,volleyball at the 2015 Pan American Games – men's tournament,volleyball,Canada,2015
http://www.wikidata.org/entity/Q20639232,figure skating at the 2015 Winter Universiade – ice dance,ice dance,Spain,2015
http://www.wikidata.org/entity/Q20647583,figure skating at the 2015 Winter Universiade – ladies' singles,ladies' singles,Spain,2015
http://www.wikidata.org/entity/Q20647805,figure skating at the 2015 Winter Universiade – men's singles,men's singles,Spain,2015
http://www.wikidata.org/entity/Q20648983,figure skating at the 2015 Winter Universiade – pairs,pair skating,Spain,2015
http://www.wikidata.org/entity/Q20720859,2015 US Open of Surfing,surfing,United States,2015
http://www.wikidata.org/entity/Q56299235,2015 Trophée Eric Bompard - men's singles,men's singles,France,2015
http://www.wikidata.org/entity/Q56556764,2015 NHK Trophy - men's singles,men's singles,Japan,2015
http://www.wikidata.org/entity/Q56751461,2015 Rostelecom Cup - men's singles,men's singles,Russia,2015
http://www.wikidata.org/entity/Q61777170,2015 World Figure Skating Championships - men's singles,men's singles,People's Republic of China,2015
http://www.wikidata.org/entity/Q61777182,2015 World Figure Skating Championships - ladies' singles,ladies' singles,People's Republic of China,2015
http://www.wikidata.org/entity/Q61777191,2015 World Figure Skating Championships - pair skating,pair skating,People's Republic of China,2015
http://www.wikidata.org/entity/Q61777199,2015 World Figure Skating Championships - ice dancing,ice dance,People's Republic of China,2015
http://www.wikidata.org/entity/Q56255296,2015–16 Grand Prix of Figure Skating Final - men's singles,men's singles,Spain,2015
http://www.wikidata.org/entity/Q56257660,2015 Skate America - men's singles,men's singles,United States,2015
http://www.wikidata.org/entity/Q56259149,2015 Skate Canada International - men's singles,men's singles,Canada,2015
http://www.wikidata.org/entity/Q56282229,2015 Cup of China - men's singles,men's singles,People's Republic of China,2015
http://www.wikidata.org/entity/Q61867076,2015 European Figure Skating Championships - men's singles,men's singles,Sweden,2015
http://www.wikidata.org/entity/Q61867081,2015 European Figure Skating Championships - ladies' singles,ladies' singles,Sweden,2015
http://www.wikidata.org/entity/Q61867084,2015 European Figure Skating Championships - pair skating,pair skating,Sweden,2015
http://www.wikidata.org/entity/Q61867090,2015 European Figure Skating Championships - ice dancing,ice dance,Sweden,2015
http://www.wikidata.org/entity/Q61983295,2015 Four Continents Figure Skating Championships - men's singles,men's singles,South Korea,2015
http://www.wikidata.org/entity/Q61983301,2015 Four Continents Figure Skating Championships - ladies' singles,ladies' singles,South Korea,2015
http://www.wikidata.org/entity/Q61983305,2015 Four Continents Figure Skating Championships - pair skating,pair skating,South Korea,2015
http://www.wikidata.org/entity/Q61983310,2015 Four Continents Figure Skating Championships - ice dancing,ice dance,South Korea,2015
http://www.wikidata.org/entity/Q62050806,2015–16 Grand Prix of Figure Skating Final - ladies' singles,ladies' singles,Spain,2015
http://www.wikidata.org/entity/Q62050812,2015–16 Grand Prix of Figure Skating Final - pair skating,pair skating,Spain,2015
http://www.wikidata.org/entity/Q62050819,2015–16 Grand Prix of Figure Skating Final - ice dancing,ice dance,Spain,2015
http://www.wikidata.org/entity/Q62050844,2015 NHK Trophy - ladies' singles,ladies' singles,Japan,2015
http://www.wikidata.org/entity/Q62050848,2015 NHK Trophy - pair skating,pair skating,Japan,2015
http://www.wikidata.org/entity/Q62050852,2015 NHK Trophy - ice dancing,ice dance,Japan,2015
http://www.wikidata.org/entity/Q62050877,2015 Rostelecom Cup - ladies' singles,ladies' singles,Russia,2015
http://www.wikidata.org/entity/Q62050880,2015 Rostelecom Cup - pair skating,pair skating,Russia,2015
http://www.wikidata.org/entity/Q62050884,2015 Rostelecom Cup - ice dancing,ice dance,Russia,2015
http://www.wikidata.org/entity/Q62050921,2015 Cup of China - ladies' singles,ladies' singles,People's Republic of China,2015
http://www.wikidata.org/entity/Q62050923,2015 Cup of China - pair skating,pair skating,People's Republic of China,2015
http://www.wikidata.org/entity/Q62050928,2015 Cup of China - ice dancing,ice dance,People's Republic of China,2015
http://www.wikidata.org/entity/Q62050939,2015 Skate Canada International - ladies' singles,ladies' singles,Canada,2015
http://www.wikidata.org/entity/Q62050943,2015 Skate Canada International - pair skating,pair skating,Canada,2015
http://www.wikidata.org/entity/Q62050946,2015 Skate Canada International - ice dancing,ice dance,Canada,2015
http://www.wikidata.org/entity/Q62050954,2015 Skate America - ladies' singles,ladies' singles,United States,2015
http://www.wikidata.org/entity/Q62050959,2015 Skate America - pair skating,pair skating,United States,2015
http://www.wikidata.org/entity/Q62050961,2015 Skate America - ice dancing,ice dance,United States,2015
http://www.wikidata.org/entity/Q21040144,Q21040144,cue sports,Turkey,2015
http://www.wikidata.org/entity/Q21517430,2015–16 ISU Speed Skating World Cup – World Cup 2,long track speed skating,United States,2015
http://www.wikidata.org/entity/Q23058332,table tennis at the 2015 African Games – mixed doubles,table tennis,Republic of the Congo,2015
http://www.wikidata.org/entity/Q24866092,2015 NRW Trophy - ice dance,ice dance,Germany,2015
http://www.wikidata.org/entity/Q45322687,2015 Austrian Athletics Championships,athletics,Austria,2015
http://www.wikidata.org/entity/Q85302239,"2016 KNSB Dutch Single Distance Championships – Men's 10,000 m",speed skating,Netherlands,2015
http://www.wikidata.org/entity/Q88984085,Q88984085,finswimming,Italy,2015
http://www.wikidata.org/entity/Q97593751,2016 KNSB Dutch Single Distance Championships – Men's 1500 m,speed skating,Netherlands,2015
http://www.wikidata.org/entity/Q97686280,2016 KNSB Dutch Single Distance Championships – Men's 5000 m,speed skating,Netherlands,2015
http://www.wikidata.org/entity/Q97731946,2016 KNSB Dutch Single Distance Championships – Men's 1000 m,speed skating,Netherlands,2015
http://www.wikidata.org/entity/Q97906633,2016 KNSB Dutch Single Distance Championships – Men's 500 m,speed skating,Netherlands,2015
http://www.wikidata.org/entity/Q106903269,37-th Brașov International Bridge Festival,contract bridge,Romania,2015
http://www.wikidata.org/entity/Q15806641,Q15806641,carom billiards,Turkey,2014
http://www.wikidata.org/entity/Q15906196,Q15906196,carom billiards,Egypt,2014
http://www.wikidata.org/entity/Q15919249,Q15919249,volleyball,Chile,2014
http://www.wikidata.org/entity/Q17497130,2014 European Athletics Championships – women's shot put,athletics,Switzerland,2014
http://www.wikidata.org/entity/Q16541051,2014 World Figure Skating Championships - pair skating,pair skating,Japan,2014
http://www.wikidata.org/entity/Q18207608,2014–15 ISU Speed Skating World Cup – World Cup 1,long track speed skating,Japan,2014
http://www.wikidata.org/entity/Q17623698,2014 World Figure Skating Championships - men's singles,men's singles,Japan,2014
http://www.wikidata.org/entity/Q17988867,2014–15 ISU Speed Skating World Cup – World Cup 3,long track speed skating,Germany,2014
http://www.wikidata.org/entity/Q17988870,2014–15 ISU Speed Skating World Cup – World Cup 4,long track speed skating,Netherlands,2014
http://www.wikidata.org/entity/Q18348304,2014–15 ISU Speed Skating World Cup – World Cup 2,long track speed skating,South Korea,2014
http://www.wikidata.org/entity/Q18700302,2014 NRW Trophy - ice dance,ice dance,Germany,2014
http://www.wikidata.org/entity/Q56299188,2014 Trophée Eric Bompard - men's singles,men's singles,France,2014
http://www.wikidata.org/entity/Q56556736,2014 NHK Trophy - men's singles,men's singles,Japan,2014
http://www.wikidata.org/entity/Q56751447,2014 Rostelecom Cup - men's singles,men's singles,Russia,2014
http://www.wikidata.org/entity/Q61777259,2014 World Figure Skating Championships - ladies' singles,ladies' singles,Japan,2014
http://www.wikidata.org/entity/Q61777268,2014 World Figure Skating Championships - ice dancing,ice dance,Japan,2014
http://www.wikidata.org/entity/Q56255288,2014–15 Grand Prix of Figure Skating Final - men's singles,men's singles,Spain,2014
http://www.wikidata.org/entity/Q56257640,2014 Skate America - men's singles,men's singles,United States,2014
http://www.wikidata.org/entity/Q56259130,2014 Skate Canada International - men's singles,men's singles,Canada,2014
http://www.wikidata.org/entity/Q56281103,2014 Cup of China - men's singles,men's singles,People's Republic of China,2014
http://www.wikidata.org/entity/Q61867060,2014 European Figure Skating Championships - men's singles,men's singles,Hungary,2014
http://www.wikidata.org/entity/Q61867063,2014 European Figure Skating Championships - ladies' singles,ladies' singles,Hungary,2014
http://www.wikidata.org/entity/Q61867068,2014 European Figure Skating Championships - pair skating,pair skating,Hungary,2014
http://www.wikidata.org/entity/Q61867071,2014 European Figure Skating Championships - ice dancing,ice dance,Hungary,2014
